日付	始値	高値	安値	終値	前日比	出来高	売買代金	貸株残高	融資残高	貸借倍率	5DMA	25DMA	75DMA	100DMA	200DMA
2021/02/12	17955.0	18320.0	17890.0	18285.0	360.0	1186000	21540202	400	22200	55.50	18096.00	18760.00	17147.53	16369.55	14487.50
2021/02/10	18115.0	18360.0	17920.0	17925.0	-190.0	1187700	21394292	200	23900	119.50	18040.00	18738.40	17096.87	16328.70	14455.58
2021/02/09	18100.0	18230.0	17960.0	18115.0	40.0	1105600	19992302	200	22000	110.00	18134.00	18743.80	17051.07	16291.45	14422.13
2021/02/08	18070.0	18190.0	17735.0	18075.0	-5.0	1195300	21581330	900	23800	26.44	18191.00	18732.60	17000.07	16249.55	14389.05
2021/02/05	18200.0	18215.0	17900.0	18080.0	75.0	987000	17802323	500	21900	43.80	18230.00	18731.20	16949.47	16207.60	14356.33
2021/02/04	18250.0	18365.0	17865.0	18005.0	-390.0	1094500	19749734	3100	22300	7.19	18249.00	18741.80	16897.40	16162.70	14321.55
2021/02/03	18545.0	18550.0	18175.0	18395.0	-5.0	907900	16683807	1600	47200	29.50	18402.00	18736.40	16847.80	16120.50	14288.88
2021/02/02	18270.0	18535.0	18100.0	18400.0	130.0	957000	17586036	900	48100	53.44	18569.00	18707.40	16793.13	16071.45	14253.18
2021/02/01	18170.0	18410.0	17930.0	18270.0	95.0	1236000	22511307	500	47000	94.00	18749.00	18671.60	16736.53	16024.20	14218.05
2021/01/29	18800.0	18830.0	18170.0	18175.0	-595.0	1755800	32298589	500	115300	230.60	19022.00	18634.00	16681.07	15977.40	14182.53
2021/01/28	18430.0	19000.0	18325.0	18770.0	-460.0	4409500	82545524	405500	27800	0.07	19251.00	18590.60	16627.20	15926.65	14144.98
2021/01/27	19565.0	19575.0	19095.0	19230.0	-70.0	1423700	27520212	700	28000	40.00	19333.00	18527.60	16565.00	15868.85	14100.38
2021/01/26	19565.0	19695.0	19300.0	19300.0	-335.0	984100	19106236	3000	28100	9.37	19306.00	18442.00	16493.13	15805.40	14054.58
2021/01/25	19450.0	19710.0	19380.0	19635.0	315.0	891900	17482264	3600	7200	2.00	19304.00	18354.80	16419.67	15740.35	14009.03
2021/01/22	18985.0	19455.0	18970.0	19320.0	140.0	899800	17362826	5100	8000	1.57	19150.00	18252.40	16339.47	15674.50	13964.50
2021/01/21	19080.0	19280.0	19030.0	19180.0	85.0	874200	16771489	2900	12700	4.38	19076.00	18166.00	16261.73	15611.50	13921.58
2021/01/20	19465.0	19470.0	18910.0	19095.0	-195.0	966800	18498211	500	44900	89.80	19056.00	18080.00	16188.47	15549.55	13879.95
2021/01/19	19005.0	19300.0	19000.0	19290.0	425.0	984000	18908088	6100	10600	1.74	19114.00	17998.40	16116.33	15486.50	13835.63
