日付	始値	高値	安値	終値	前日比	出来高	売買代金	貸株残高	融資残高	貸借倍率	5DMA	25DMA	75DMA	100DMA	200DMA
2021/02/12	409.7	420.0	409.4	418.6	9.6	12709400	5292804	484100	186600	0.39	406.84	384.62	372.72	371.40	369.54
2021/02/10	406.4	413.7	403.2	409.0	2.2	10586600	4335686	395900	180700	0.46	400.68	382.39	371.85	371.20	369.06
2021/02/09	407.6	413.1	405.1	406.8	1.5	14408200	5893823	405400	168900	0.42	396.88	380.21	371.15	371.05	368.62
2021/02/08	396.1	405.5	396.1	405.3	10.8	13059700	5271620	286900	199600	0.70	390.46	378.27	370.42	370.87	368.23
2021/02/05	392.0	394.7	388.6	394.5	6.7	13819600	5430002	294500	158700	0.54	383.96	376.48	369.75	370.71	367.89
2021/02/04	386.5	391.0	385.1	387.8	-2.2	10126800	3923535	358900	153200	0.43	377.66	375.14	369.19	370.61	367.58
2021/02/03	379.0	391.9	378.1	390.0	15.3	20016100	7719695	410100	112300	0.27	373.48	373.91	368.75	370.63	367.34
2021/02/02	371.8	375.4	369.4	374.7	1.9	11943600	4457530	166000	294700	1.78	367.70	372.53	368.27	370.67	367.09
2021/02/01	369.9	372.9	368.4	372.8	9.8	14273000	5297844	366400	220000	0.60	365.84	371.78	368.10	370.81	366.90
2021/01/29	367.0	368.0	362.1	363.0	-3.9	15279400	5564406	98300	274300	2.79	365.80	370.98	367.92	370.94	366.71
2021/01/28	360.0	367.3	357.0	366.9	5.8	17624000	6426543	137900	262100	1.90	368.12	370.77	367.89	371.11	366.53
2021/01/27	366.4	367.4	360.0	361.1	-4.3	16042100	5809957	91300	304000	3.33	369.96	370.66	367.88	371.30	366.24
2021/01/26	371.0	371.6	365.0	365.4	-7.2	12200000	4479435	173500	313400	1.81	373.56	370.80	367.98	371.59	365.98
2021/01/25	375.0	375.9	370.6	372.6	-2.0	8067500	3009172	199400	189700	0.95	377.46	370.78	368.00	371.80	365.74
2021/01/22	372.9	375.0	371.3	374.6	-1.5	8413400	3141644	187700	231300	1.23	380.34	370.70	367.82	371.88	365.51
2021/01/21	381.7	383.4	375.1	376.1	-3.0	9075300	3431628	288200	197500	0.69	383.36	370.56	367.54	372.00	365.35
2021/01/20	383.5	384.8	376.3	379.1	-5.8	13091200	4974746	330300	150900	0.46	386.80	370.60	367.29	372.11	365.27
2021/01/19	387.0	388.5	383.0	384.9	-2.1	8553800	3293112	345200	155900	0.45	389.70	370.60	367.01	372.08	365.11
2021/01/18	385.9	389.0	383.4	387.0	-2.7	8003800	3095041	472300	160500	0.34	390.32	369.98	366.87	371.99	364.97
2021/01/15	396.7	398.9	389.6	389.7	-3.6	12333800	4846227	348600	153600	0.44	390.12	369.49	366.87	371.90	364.72
