日付	始値	高値	安値	終値	前日比	出来高	売買代金	貸株残高	融資残高	貸借倍率	5DMA	25DMA	75DMA	100DMA	200DMA
2021/02/12	2050.0	2070.0	2022.0	2062.0	10.5	4473000	9176578	2500	34500	13.80	2042.60	2026.48	2122.35	2128.12	2029.17
2021/02/10	2040.5	2059.0	2018.0	2051.5	-6.5	2825700	5781427	7300	31400	4.30	2023.60	2028.76	2121.67	2129.08	2027.58
2021/02/09	2049.5	2061.0	2035.0	2058.0	14.5	3182200	6529193	23100	35700	1.55	2016.30	2032.60	2121.34	2130.04	2025.37
2021/02/08	2000.5	2055.5	1999.5	2043.5	45.5	3694200	7536467	57000	34400	0.60	1992.00	2037.36	2121.42	2130.81	2023.43
2021/02/05	2007.0	2008.5	1972.5	1998.0	31.0	2904500	5801529	51200	52100	1.02	1973.70	2045.88	2122.15	2131.21	2021.54
2021/02/04	2001.5	2010.5	1965.5	1967.0	-48.0	2659100	5270273	3600	53300	14.81	1952.00	2055.60	2123.31	2131.83	2019.39
2021/02/03	1972.5	2027.0	1957.5	2015.0	78.5	4256300	8534202	200	51200	256.00	1950.20	2065.54	2125.74	2132.84	2017.66
2021/02/02	1952.0	1956.5	1919.5	1936.5	-15.5	3063000	5932864	11100	53000	4.77	1944.80	2072.72	2127.85	2133.21	2015.73
2021/02/01	1893.5	1961.5	1883.5	1952.0	62.5	4131700	7992314	100	51600	516.00	1957.40	2084.96	2131.25	2134.27	2014.28
2021/01/29	1958.5	1960.5	1889.0	1889.5	-68.5	5694000	10888059	100	63600	636.00	1978.30	2095.54	2134.89	2135.69	2012.30
2021/01/28	1948.0	1970.0	1936.0	1958.0	-30.0	6517200	12748983	100	57000	570.00	2020.50	2108.40	2139.45	2137.82	2010.51
2021/01/27	2017.5	2031.5	1986.5	1988.0	-11.5	4605500	9192922	10100	52400	5.19	2043.80	2119.92	2143.09	2139.27	2007.84
2021/01/26	2006.5	2014.0	1990.0	1999.5	-57.0	5071100	10145318	100	58400	584.00	2047.90	2129.76	2145.50	2140.38	2005.20
2021/01/25	2091.0	2098.5	2053.0	2056.5	-44.0	2841300	5877012	100	41500	415.00	2051.00	2136.02	2148.01	2141.21	2002.52
2021/01/22	2096.0	2112.0	2072.0	2100.5	26.0	3464700	7247089	100	41500	415.00	2042.10	2139.32	2150.50	2141.67	2000.05
2021/01/21	2032.5	2078.0	2030.5	2074.5	66.0	3758300	7756616	800	47300	59.13	2020.40	2141.56	2152.55	2141.68	1997.08
2021/01/20	2019.0	2028.5	1995.0	2008.5	-6.5	3211900	6456456	100	50700	507.00	2011.80	2144.62	2153.98	2142.04	1994.32
2021/01/19	2023.0	2033.0	2008.5	2015.0	3.0	3406900	6880604	600	50200	83.67	2023.60	2152.32	2156.29	2143.44	1991.62
2021/01/18	1991.0	2020.0	1980.5	2012.0	20.0	2463300	4941880	600	56900	94.83	2049.90	2160.54	2157.88	2144.74	1989.56
2021/01/15	2023.0	2025.0	1975.0	1992.0	-39.5	6758300	13468006	8600	61000	7.09	2066.90	2170.06	2159.51	2145.66	1986.78
2021/01/14	2050.0	2075.5	2031.5	2031.5	-36.0	6007200	12315472	10000	38200	3.82	2096.90	2177.10	2160.65	2146.92	1983.42
